iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
OWID_AFR,,Africa,6/9/2021,4962319,18502,14020.143,133360,364,299,3701.571,13.801,10.458,99.478,0.272,0.223,,,,,,,,,,,,,,,,,,,40645329,30465798,10657152,1031415,904510,3.03,2.27,0.79,675,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/10/2021,4983768,21449,14995.429,133678,318,308.857,3717.571,16,11.186,99.715,0.237,0.23,,,,,,,,,,,,,,,,,,,41261054,30742529,11002422,615725,926227,3.08,2.29,0.82,691,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/11/2021,5004130,20362,15710.286,134063,385,324.143,3732.759,15.189,11.719,100.002,0.287,0.242,,,,,,,,,,,,,,,,,,,41627556,30895444,11216009,366502,943304,3.11,2.3,0.84,704,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/12/2021,5024662,20532,16850.143,134391,328,334.143,3748.075,15.316,12.569,100.247,0.245,0.249,,,,,,,,,,,,,,,,,,,41945096,31087701,11341292,317540,955258,3.13,2.32,0.85,713,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/13/2021,5041382,16720,17426.429,134662,271,337.429,3760.547,12.472,12.999,100.449,0.202,0.252,,,,,,,,,,,,,,,,,,,42033082,31149735,11367244,87986,586884,3.14,2.32,0.85,438,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/14/2021,5057612,16230,18093.857,135003,341,345.571,3772.653,12.107,13.497,100.704,0.254,0.258,,,,,,,,,,,,,,,,,,,42897073,31553741,11826955,863991,627014,3.2,2.35,0.88,468,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/15/2021,5077372,19760,19079.286,135478,475,354.571,3787.393,14.74,14.232,101.058,0.354,0.264,,,,,,,,,,,,,,,,,,,43891568,31825215,12539775,994495,611093,3.27,2.37,0.94,456,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/16/2021,5103673,26301,20193.429,135893,415,361.857,3807.012,19.619,15.063,101.367,0.31,0.27,,,,,,,,,,,,,,,,,,,44220600,31954101,12739921,329032,510753,3.3,2.38,0.95,381,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/17/2021,5131083,27410,21045,136274,381,370.857,3827.458,20.446,15.698,101.652,0.284,0.277,,,,,,,,,,,,,,,,,,,44604081,32098235,12979268,383481,477575,3.33,2.39,0.97,356,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/18/2021,5155068,23985,21562.571,136665,391,371.714,3845.349,17.891,16.084,101.943,0.292,0.277,,,,,,,,,,,,,,,,,,,44943030,32214293,13202159,338949,473639,3.35,2.4,0.98,353,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/19/2021,5178592,23524,21990,137081,416,384.286,3862.897,17.547,16.403,102.254,0.31,0.287,,,,,,,,,,,,,,,,,,,45076712,32259809,13290325,133682,447374,3.36,2.41,0.99,334,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/20/2021,5201648,23056,22895.143,137461,380,399.857,3880.095,17.198,17.078,102.537,0.283,0.298,,,,,,,,,,,,,,,,,,,45740858,32820643,13396638,664146,529682,3.41,2.45,1,395,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/21/2021,5225198,23550,23940.857,137954,493,421.571,3897.662,17.567,17.858,102.905,0.368,0.314,,,,,,,,,,,,,,,,,,,46463225,33166279,13773369,722367,509450,3.47,2.47,1.03,380,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/22/2021,5248266,23068,24413.429,138589,635,444.429,3914.869,17.207,18.211,103.378,0.474,0.332,,,,,,,,,,,,,,,,,,,46585905,33238350,13823978,122680,384905,3.48,2.48,1.03,287,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/23/2021,5281166,32900,25356.143,139105,516,458.857,3939.41,24.541,18.914,103.763,0.385,0.342,,,,,,,,,,,,,,,,,,,47227019,33675119,14022884,641114,429488,3.52,2.51,1.05,320,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/24/2021,5314874,33708,26255.857,139639,534,480.714,3964.554,25.144,19.585,104.162,0.398,0.359,,,,,,,,,,,,,,,,,,,48564703,34468237,14566460,1337684,565803,3.62,2.57,1.09,422,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/25/2021,5350404,35530,27905.143,140173,534,501.143,3991.057,26.503,20.815,104.56,0.398,0.374,,,,,,,,,,,,,,,,,,,48930084,34661151,14738927,365381,569579,3.65,2.59,1.1,425,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/26/2021,5384722,34318,29447.143,140663,490,511.714,4016.656,25.599,21.966,104.926,0.366,0.382,,,,,,,,,,,,,,,,,,,49125068,34731561,14863501,194984,578337,3.66,2.59,1.11,431,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/27/2021,5412277,27555,30089.857,141118,455,522.429,4037.211,20.554,22.445,105.265,0.339,0.39,,,,,,,,,,,,,,,,,,,49409005,34923057,14955942,283937,524021,3.69,2.61,1.12,391,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/28/2021,5437452,25175,30322,141649,531,527.857,4055.99,18.779,22.618,105.661,0.396,0.394,,,,,,,,,,,,,,,,,,,50299548,35373173,15364245,890543,548046,3.75,2.64,1.15,409,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/29/2021,5465817,28365,31078.714,142171,522,511.714,4077.148,21.158,23.183,106.05,0.389,0.382,,,,,,,,,,,,,,,,,,,50567135,35554729,15450276,267587,568747,3.77,2.65,1.15,424,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/30/2021,5504614,38797,31921.143,142948,777,549,4106.088,28.94,23.811,106.63,0.58,0.41,,,,,,,,,,,,,,,,,,,51089684,35843851,15683703,522549,551809,3.81,2.67,1.17,412,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/1/2021,5547455,42841,33225.857,143740,792,585.857,4138.045,31.957,24.784,107.221,0.591,0.437,,,,,,,,,,,,,,,,,,,51509734,36184941,15762663,420050,420719,3.84,2.7,1.18,314,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/2/2021,5590806,43351,34343.143,144429,689,608,4170.382,32.337,25.618,107.735,0.514,0.454,,,,,,,,,,,,,,,,,,,51670698,36274168,15829529,160964,391516,3.85,2.71,1.18,292,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/3/2021,5633866,43060,35592,144913,484,607.143,4202.502,32.12,26.549,108.096,0.361,0.453,,,,,,,,,,,,,,,,,,,51949869,36518034,15864834,279171,403543,3.88,2.72,1.18,301,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/4/2021,5665446,31580,36167,145539,626,631.571,4226.058,23.557,26.978,108.563,0.467,0.471,,,,,,,,,,,,,,,,,,,52326624,36716373,16043250,376755,416803,3.9,2.74,1.2,311,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/5/2021,5694540,29094,36726.857,147053,1514,772,4247.761,21.702,27.396,109.692,1.129,0.576,,,,,,,,,,,,,,,,,,,53669893,37450200,16507455,1343269,481478,4,2.79,1.23,359,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/6/2021,5730967,36427,37878.571,147886,833,816.429,4274.933,27.172,28.255,110.313,0.621,0.609,,,,,,,,,,,,,,,,,,,54110628,37761776,16621387,440735,506213,4.04,2.82,1.24,378,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/7/2021,5775360,44393,38678,148701,815,821.857,4308.047,33.114,28.851,110.921,0.608,0.613,,,,,,,,,,,,,,,,,,,54372544,37942105,16721590,261916,468980,4.06,2.83,1.25,350,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/8/2021,5822819,47459,39337.714,149602,901,837.429,4343.449,35.401,29.343,111.593,0.672,0.625,,,,,,,,,,,,,,,,,,,54957610,38088884,17555684,585066,492554,4.1,2.84,1.31,367,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/9/2021,5869400,46581,39799.143,150483,881,864.857,4378.195,34.746,29.688,112.251,0.657,0.645,,,,,,,,,,,,,,,,,,,55283087,38318437,17673712,325477,516056,4.12,2.86,1.32,385,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/10/2021,5914774,45374,40129.714,151175,692,894.571,4412.041,33.846,29.934,112.767,0.516,0.667,,,,,,,,,,,,,,,,,,,55389867,38405428,17698837,106780,491428,4.13,2.86,1.32,367,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/11/2021,5950013,35239,40652.429,151775,600,890.857,4438.327,26.286,30.324,113.214,0.448,0.665,,,,,,,,,,,,,,,,,,,55501195,38489459,17726134,111328,453510,4.14,2.87,1.32,338,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/12/2021,5984845,34832,41472.143,152406,631,764.714,4464.31,25.982,30.936,113.685,0.471,0.57,,,,,,,,,,,,,,,,,,,57104748,39208527,18598225,1603553,490694,4.26,2.92,1.39,366,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/13/2021,6023213,38368,41749.429,153491,1085,800.714,4492.93,28.62,31.142,114.494,0.809,0.597,,,,,,,,,,,,,,,,,,,57631780,39555228,18813826,527032,503022,4.3,2.95,1.4,375,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/14/2021,6067392,44179,41718.857,154550,1059,835.571,4525.884,32.955,31.12,115.284,0.79,0.623,,,,,,,,,,,,,,,,,,,57971366,39758438,18950202,339586,514117,4.32,2.97,1.41,383,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/15/2021,6115896,48504,41868.143,155455,905,836.143,4562.065,36.181,31.231,115.959,0.675,0.624,,,,,,,,,,,,,,,,,,,59170985,40589779,19362134,1199619,601911,4.41,3.03,1.44,449,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/16/2021,6157430,41534,41147.143,156459,1004,853.714,4593.047,30.982,30.693,116.708,0.749,0.637,,,,,,,,,,,,,,,,,,,59349850,40725145,19405633,178865,580966,4.43,3.04,1.45,433,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/17/2021,6196245,38815,40210.143,157224,765,864.143,4622,28.953,29.994,117.279,0.571,0.645,,,,,,,,,,,,,,,,,,,59531320,40852749,19459500,181470,591636,4.44,3.05,1.45,441,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/18/2021,6232371,36126,40336.857,157899,675,874.857,4648.948,26.948,30.089,117.783,0.504,0.653,,,,,,,,,,,,,,,,,,,59797376,41029890,19548415,266056,613740,4.46,3.06,1.46,458,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/19/2021,6262767,30396,39703.143,158627,728,888.714,4671.622,22.673,29.616,118.326,0.543,0.663,,,,,,,,,,,,,,,,,,,61095364,41781588,20151395,1297988,570088,4.56,3.12,1.5,425,,1340598113,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/20/2021,6296294,33527,39011.571,159671,1044,882.857,4696.631,25.009,29.1,119.104,0.779,0.659,,,,,,,,,,,,,,,,,,,61369491,41964518,20265862,274127,533959,4.58,3.13,1.51,398,,1340598113,,,,,,,,,,,,,,,
ALB,Europe,Albania,2/25/2020,,,,,,,,,,,,,,,,,,,,,,8,8,0.003,0.003,,,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/26/2020,,,,,,,,,,,,,,,,,,,,,,5,13,0.005,0.002,,,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/27/2020,,,,,,,,,,,,,,,,,,,,,,4,17,0.006,0.001,,,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/28/2020,,,,,,,,,,,,,,,,,,,,,,1,18,0.006,0,,,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,2/29/2020,,,,,,,,,,,,,,,,,,,,,,8,26,0.009,0.003,,,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,2.17
ALB,Europe,Albania,3/1/2020,,,,,,,,,,,,,,,,,,,,,,3,29,0.01,0.001,,,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/2/2020,,,,,,,,,,,,,,,,,,,,,,2,31,0.011,0.001,,,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/3/2020,,,,,,,,,,,,,,,,,,,,,,5,36,0.013,0.002,4,0.001,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/4/2020,,,,,,,,,,,,,,,,,,,,,,6,42,0.015,0.002,4,0.001,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/5/2020,,,,,,,,,,,,,,,,,,,,,,8,50,0.017,0.003,5,0.002,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/6/2020,,,,,,,,,,,,,,,,,,,,,,3,53,0.018,0.001,5,0.002,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/7/2020,,,,,,,,,,,,,,,,,,,,,,5,58,0.02,0.002,5,0.002,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/8/2020,,,,,,,,,,,,,,,,,,,,,,1,59,0.021,0,4,0.001,,,tests performed,,,,,,,,,,8.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/9/2020,2,2,,,,,0.695,0.695,,,,,,,,,,,,,,18,77,0.027,0.006,7,0.002,,,tests performed,,,,,,,,,,36.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/10/2020,10,8,,,,,3.475,2.78,,,,,,,,,,,,,,37,114,0.04,0.013,11,0.004,,,tests performed,,,,,,,,,,41.67,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/11/2020,12,2,,1,1,,4.17,0.695,,0.347,0.347,,,,,,,,,,,43,157,0.055,0.015,16,0.006,,,tests performed,,,,,,,,,,51.85,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/12/2020,23,11,,1,0,,7.992,3.822,,0.347,0,,,,,,,,,,,141,298,0.104,0.049,35,0.012,,,tests performed,,,,,,,,,,51.85,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/13/2020,33,10,,1,0,,11.467,3.475,,0.347,0,,,,,,,,,,,159,457,0.159,0.055,58,0.02,,,tests performed,,,,,,,,,,78.7,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/14/2020,38,5,5.429,1,0,0.143,13.205,1.737,1.886,0.347,0,0.05,,,,,,,,,,48,505,0.175,0.017,64,0.022,0.085,11.8,tests performed,,,,,,,,,,78.7,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/15/2020,42,4,6,1,0,0.143,14.594,1.39,2.085,0.347,0,0.05,,,,,,,,,,27,532,0.185,0.009,68,0.024,0.088,11.3,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/16/2020,51,9,7,1,0,0.143,17.722,3.127,2.432,0.347,0,0.05,,,,,,,,,,31,563,0.196,0.011,69,0.024,0.101,9.9,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/17/2020,55,4,6.429,1,0,0.143,19.112,1.39,2.234,0.347,0,0.05,,,,,,,,,,42,605,0.21,0.015,70,0.024,0.092,10.9,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/18/2020,59,4,6.714,2,1,0.143,20.502,1.39,2.333,0.695,0.347,0.05,,,,,,,,,,60,665,0.231,0.021,73,0.025,0.092,10.9,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/19/2020,64,5,5.857,2,0,0.143,22.239,1.737,2.035,0.695,0,0.05,,,,,,,,,,32,697,0.242,0.011,57,0.02,0.103,9.7,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/20/2020,70,6,5.286,2,0,0.143,24.324,2.085,1.837,0.695,0,0.05,,,,,,,,,,35,732,0.254,0.012,39,0.014,0.136,7.4,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/21/2020,76,6,5.429,2,0,0.143,26.409,2.085,1.886,0.695,0,0.05,,,,,,,,,,46,778,0.27,0.016,39,0.014,0.139,7.2,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/22/2020,89,13,6.714,2,0,0.143,30.926,4.517,2.333,0.695,0,0.05,,,,,,,,,,33,811,0.282,0.011,40,0.014,0.168,6,tests performed,,,,,,,,,,81.48,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/23/2020,104,15,7.571,4,2,0.429,36.139,5.212,2.631,1.39,0.695,0.149,,,,,,,,,,,,,,41,0.014,0.185,5.4,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/24/2020,123,19,9.714,5,1,0.571,42.741,6.602,3.376,1.737,0.347,0.199,1.19,,,,,,,,,,,,,40,0.014,0.243,4.1,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/25/2020,146,23,12.429,5,0,0.429,50.733,7.992,4.319,1.737,0,0.149,1.18,,,,,,,,,111,922,0.32,0.039,37,0.013,0.336,3,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/26/2020,174,28,15.714,6,1,0.571,60.463,9.73,5.461,2.085,0.347,0.199,1.14,,,,,,,,,103,1025,0.356,0.036,47,0.016,0.334,3,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/27/2020,186,12,16.571,8,2,0.857,64.633,4.17,5.758,2.78,0.695,0.298,1.08,,,,,,,,,102,1127,0.392,0.035,56,0.019,0.296,3.4,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/28/2020,197,11,17.286,10,2,1.143,68.455,3.822,6.007,3.475,0.695,0.397,1.05,,,,,,,,,79,1206,0.419,0.027,61,0.021,0.283,3.5,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/29/2020,212,15,17.571,10,0,1.143,73.667,5.212,6.106,3.475,0,0.397,1.04,,,,,,,,,111,1317,0.458,0.039,72,0.025,0.244,4.1,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/30/2020,223,11,17,11,1,1,77.49,3.822,5.907,3.822,0.347,0.347,1.05,,,,,,,,,90,1407,0.489,0.031,80,0.028,0.212,4.7,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,3/31/2020,243,20,17.143,15,4,1.429,84.44,6.95,5.957,5.212,1.39,0.496,1.08,,,,,,,,,145,1552,0.539,0.05,95,0.033,0.18,5.5,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,0.62
ALB,Europe,Albania,4/1/2020,259,16,16.143,15,0,1.429,89.999,5.56,5.609,5.212,0,0.496,1.09,,,,,,,,,152,1704,0.592,0.053,112,0.039,0.144,6.9,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/2/2020,277,18,14.714,16,1,1.429,96.254,6.255,5.113,5.56,0.347,0.496,1.11,,,,,,,,,96,1800,0.625,0.033,111,0.039,0.133,7.5,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/3/2020,304,27,16.857,17,1,1.286,105.636,9.382,5.858,5.907,0.347,0.447,1.14,,,,,,,,,112,1912,0.664,0.039,112,0.039,0.151,6.6,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/4/2020,333,29,19.429,20,3,1.429,115.713,10.077,6.751,6.95,1.042,0.496,1.13,,,,,,,,,216,2128,0.739,0.075,132,0.046,0.147,6.8,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/5/2020,361,28,21.286,20,0,1.429,125.443,9.73,7.397,6.95,0,0.496,1.08,,,,,,,,,149,2277,0.791,0.052,137,0.048,0.155,6.4,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/6/2020,377,16,22,21,1,1.429,131.003,5.56,7.645,7.297,0.347,0.496,1,,,,,,,,,175,2452,0.852,0.061,149,0.052,0.148,6.8,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/7/2020,383,6,20,22,1,1,133.088,2.085,6.95,7.645,0.347,0.347,0.92,,,,,,,,,182,2634,0.915,0.063,155,0.054,0.129,7.8,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/8/2020,400,17,20.143,22,0,1,138.995,5.907,6.999,7.645,0,0.347,0.89,,,,,,,,,236,2870,0.997,0.082,167,0.058,0.121,8.3,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/9/2020,409,9,18.857,23,1,1,142.122,3.127,6.553,7.992,0.347,0.347,0.86,,,,,,,,,234,3104,1.079,0.081,186,0.065,0.101,9.9,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/10/2020,416,7,16,23,0,0.857,144.555,2.432,5.56,7.992,0,0.298,0.88,,,,,,,,,162,3266,1.135,0.056,193,0.067,0.083,12.1,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/11/2020,433,17,14.286,23,0,0.429,150.462,5.907,4.964,7.992,0,0.149,0.93,,,,,,,,,259,3525,1.225,0.09,200,0.069,0.071,14,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/12/2020,446,13,12.143,23,0,0.429,154.979,4.517,4.219,7.992,0,0.149,0.97,,,,,,,,,233,3758,1.306,0.081,212,0.074,0.057,17.5,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,4/13/2020,467,21,12.857,23,0,0.286,162.277,7.297,4.468,7.992,0,0.099,1.01,,,,,,,,,193,3951,1.373,0.067,214,0.074,0.06,16.6,tests performed,,,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
